year,team_name,avg_points_per_game,scoring_margin_per_game,num_fg_attempts_per_game,fg_percentage,num_3p_per_game,num_3p_attempts_per_game,t3p_percentage,num_ft_attempts_per_game,ft_percentage,rebound_margin,assists_per_game,ato_ratio,avg_opponent_points_per_game,num_opp_fg_attempts_per_game,opp_fg_percentage,num_opp_3p_attempts_per_game,opp_3p_percentage,blocks_per_game,steals_per_game,opp_turnovers_per_game,turnovers_per_game,fouls_per_game,num_dq
2011,Ohio St,77.08824,17.26471,55.58824,0.49365,7.38235,17.88235,0.41283,21.02941,0.70490,4.82353,15.61765,1.53468,59.82353,53.38235,0.42534,18.55882,0.33914,3.32353,7.17647,15.02941,10.17647,14.26471,5
2011,Florida St,69.32258,7.06452,56.16129,0.43596,6.19355,18.74194,0.33046,21.35484,0.66314,4.70968,12.48387,0.77400,62.25806,56.51613,0.36358,21.93548,0.30147,5.74194,8.77419,15.51613,16.12903,19.25806,13
2011,BYU,81.61765,14.08824,61.05882,0.45231,8.29412,22.88235,0.36247,23.82353,0.75926,3.35294,14.52941,1.32086,67.52941,58.70588,0.41333,17.76471,0.33278,4.17647,7.88235,14.41176,11.00000,17.26471,9
2011,Washington,83.51515,13.12121,64.48485,0.47086,8.81818,23.75758,0.37117,20.93939,0.66715,4.60606,17.15152,1.38725,70.39394,57.60606,0.41557,16.18182,0.32210,5.33333,6.72727,14.93939,12.36364,20.27273,17
2011,West Virginia,69.54839,5.45162,55.41935,0.42724,6.25806,18.67742,0.33506,22.58065,0.70571,3.51612,15.06452,1.24533,64.09677,55.45161,0.40896,17.83871,0.29114,4.29032,4.61290,12.06452,12.09677,17.87097,13
2011,Texas,74.91176,13.52941,58.32353,0.45386,5.70588,15.14706,0.37670,25.20588,0.64527,6.58824,13.47059,1.13930,61.38235,58.23529,0.38333,14.91176,0.28994,4.91176,5.82353,13.00000,11.82353,17.20588,5
2011,Illinois,71.28125,6.06250,56.34375,0.46755,6.84375,17.68750,0.38693,16.12500,0.72868,1.65625,16.59375,1.30467,65.21875,57.03125,0.40110,19.87500,0.30503,4.62500,5.56250,12.25000,12.71875,17.59375,9
2011,Gonzaga,76.69697,11.63636,55.69697,0.47878,5.81818,15.87879,0.36641,23.12121,0.75885,5.93939,15.27273,1.13514,65.06061,55.45455,0.39781,19.69697,0.35692,3.78788,7.39394,14.69697,13.45455,18.63636,11
2011,Clemson,68.25000,7.31250,53.71875,0.44154,6.50000,18.62500,0.34899,20.65625,0.69289,1.90625,12.90625,0.96495,60.93750,53.06250,0.39988,17.06250,0.32234,4.87500,8.03125,15.21875,13.37500,18.37500,9
2011,Temple,70.93750,8.78125,57.12500,0.44803,6.09375,17.21875,0.35390,19.68750,0.69365,2.84375,15.25000,1.40634,62.15625,55.90625,0.41140,15.40625,0.35091,4.68750,6.93750,13.31250,10.84375,15.93750,9
2011,Cincinnati,68.96970,9.75758,55.45455,0.43552,6.42424,18.96970,0.33866,21.39394,0.66572,4.66666,14.27273,1.23298,59.21212,51.00000,0.41117,14.96970,0.32186,3.78788,7.57576,14.36364,11.57576,17.30303,10
2011,UNC Asheville,74.18750,6.00000,57.53125,0.45464,5.03125,15.12500,0.33264,23.84375,0.70642,-0.37500,14.56250,0.96881,68.18750,56.56250,0.41657,18.75000,0.33500,4.53125,9.28125,17.62500,15.03125,19.31250,11
2011,Pittsburgh,74.06250,13.09375,55.03125,0.47416,5.87500,15.06250,0.39004,23.81250,0.67192,10.40625,17.37500,1.49062,60.96875,54.46875,0.39816,17.62500,0.32624,3.43750,4.81250,11.31250,11.65625,18.00000,6
2011,UTSA,70.87500,1.28125,55.12500,0.43141,7.06250,19.81250,0.35647,23.03125,0.70556,-1.43750,12.81250,0.94253,69.59375,57.09375,0.41708,22.37500,0.32821,2.37500,7.15625,14.21875,13.59375,19.68750,12
2011,Purdue,72.65625,11.21875,57.37500,0.44771,6.93750,18.90625,0.36694,20.15625,0.71163,1.46875,15.81250,1.52870,61.43750,54.21875,0.41268,14.87500,0.32773,4.12500,6.28125,14.37500,10.34375,18.03125,3
2011,UCLA,69.96875,4.18750,53.75000,0.45640,5.18750,15.81250,0.32806,23.00000,0.68342,4.53125,14.62500,0.98113,65.78125,57.75000,0.41613,14.59375,0.34261,5.78125,5.43750,12.06250,14.90625,17.50000,12
2011,Morehead St,69.75758,8.06061,53.60606,0.45902,5.84848,17.21212,0.33979,21.75758,0.67549,9.24243,12.30303,0.81526,61.69697,50.09091,0.41561,19.12121,0.36609,3.21212,8.60606,15.18182,15.09091,18.90909,17
2011,Kansas St,73.09375,7.12500,57.40625,0.43821,7.06250,18.81250,0.37542,24.31250,0.64653,6.75000,14.15625,0.94572,65.96875,52.56250,0.42033,14.65625,0.34755,4.78125,6.34375,15.84375,14.96875,20.40625,22
2011,Michigan,66.12121,3.42424,53.69697,0.44413,8.09091,22.93939,0.35271,14.84848,0.69592,-1.87879,13.54545,1.34234,62.69697,53.39394,0.42849,19.93939,0.32523,2.03030,4.72727,11.51515,10.09091,16.57576,7
2011,Syracuse,73.60606,10.27273,57.33333,0.46882,6.36364,18.09091,0.35176,20.45455,0.65926,3.69696,16.30303,1.34500,63.33333,57.39394,0.39335,22.51515,0.31225,6.81818,8.75758,14.00000,12.12121,15.36364,9
2011,George Mason,73.34375,11.81250,54.65625,0.47399,6.71875,16.93750,0.39668,21.46875,0.68996,2.31250,14.31250,1.30857,61.53125,54.25000,0.40668,17.75000,0.31338,3.31250,6.75000,13.62500,10.93750,17.15625,9
2011,Notre Dame,76.00000,10.37500,53.84375,0.46605,8.09375,20.65625,0.39183,24.43750,0.72506,4.46875,16.71875,1.56433,65.62500,58.87500,0.40870,19.43750,0.35048,3.68750,4.59375,10.34375,10.68750,15.03125,8
2012,Kentucky,76.67647,17.67647,56.58824,0.48285,5.73529,15.44118,0.37143,22.61765,0.72042,7.20589,13.23529,1.16580,59.00000,58.55882,0.36765,17.58824,0.32107,8.79412,6.32353,11.94118,11.35294,14.55882,8
2012,Kansas,74.96970,13.03031,54.90909,0.48510,6.00000,16.75758,0.35805,22.54545,0.69624,5.87879,15.60606,1.17580,61.93939,55.06061,0.38305,17.72727,0.34701,5.63636,7.39394,14.00000,13.27273,17.63636,7
2012,Louisville,68.82857,7.65714,57.05714,0.42464,5.88571,18.94286,0.31071,21.11429,0.68606,1.91428,13.77143,0.93957,61.17143,56.25714,0.37938,18.00000,0.30794,4.85714,9.11429,15.85714,14.65714,17.85714,14
2012,Ohio St,74.76471,15.70589,57.11765,0.48301,4.85294,,,21.11765,0.69777,7.41177,14.97059,1.28861,59.05882,52.55882,0.40627,18.64706,0.32177,3.00000,7.20588,15.02941,11.61765,16.05882,3
2012,Baylor,74.88235,9.94117,56.20588,0.47043,6.79412,17.85294,0.38056,20.23529,0.75145,5.02941,15.00000,1.08051,64.94118,56.23529,0.41370,18.35294,0.33654,4.82353,7.61765,14.29412,13.88235,17.55882,8
2012,Florida,76.27273,10.24243,57.36364,0.46064,9.93939,25.48485,0.39001,18.93939,0.71200,2.06061,15.00000,1.37500,66.03030,55.42424,0.43302,17.63636,0.35567,3.27273,6.48485,12.96970,10.90909,15.84848,6
2012,Syracuse,74.51515,14.12121,59.18182,0.46544,6.39394,18.51515,0.34534,18.84848,0.69132,-1.33334,15.81818,1.50000,60.39394,56.00000,0.38474,20.21212,0.30585,7.09091,9.60606,16.57576,10.54545,15.12121,9
2012,North Carolina,81.97059,15.11765,65.11765,0.46070,5.05882,14.91176,0.33925,24.79412,0.68209,10.79411,17.44118,1.48250,66.85294,63.70588,0.39335,22.88235,0.31877,5.58824,6.82353,13.44118,11.76471,14.79412,3
2012,Xavier,70.78788,3.33333,55.48485,0.45276,4.87879,,,22.63636,0.69210,2.00000,13.39394,1.05238,67.45455,57.36364,0.39778,20.48485,0.30621,3.75758,6.09091,,12.72727,18.84848,10
2012,Indiana,77.27273,11.72728,53.30303,0.48721,6.39394,14.75758,0.43326,24.84848,0.76220,4.33333,13.42424,1.05226,65.54545,55.09091,0.42134,17.45455,0.34896,3.36364,6.42424,13.57576,12.75758,17.57576,4
2012,Cincinnati,68.50000,7.32353,59.67647,0.41991,7.14706,20.85294,0.34274,17.52941,0.64094,0.20588,12.97059,1.22161,61.17647,55.88235,0.41211,17.26471,0.31687,4.58824,8.11765,14.08824,10.61765,15.14706,11
2012,Wisconsin,63.87879,11.00000,52.21212,0.42368,7.60606,21.09091,0.36063,16.24242,0.74067,2.24243,11.66667,1.30068,52.87879,50.81818,0.38342,12.18182,0.28856,3.48485,5.21212,10.96970,8.96970,14.21212,6
2012,NC State,73.38235,5.35294,57.64706,0.46276,5.35294,15.05882,0.35547,20.73529,0.70780,4.23529,15.97059,1.24541,68.02941,57.76471,0.41802,19.05882,0.33796,4.05882,6.91176,12.52941,12.82353,17.02941,15
2012,Ohio,70.73529,8.32353,57.47059,0.42938,7.38235,21.85294,0.33782,20.55882,0.68097,0.14706,13.17647,0.99335,62.41176,50.50000,0.41176,18.05882,0.29642,2.94118,9.38235,17.67647,13.26471,19.73529,12
2012,South Fla,59.24242,2.36363,49.09091,0.43642,4.66667,,,16.63636,0.70492,3.69697,11.84848,0.86504,56.87879,52.21212,0.38770,16.84848,0.29676,3.81818,5.51515,11.15152,13.69697,15.33333,7
2012,Michigan St,72.14706,13.02941,54.38235,0.47647,5.52941,15.14706,0.36505,21.20588,0.69764,8.02941,15.32353,1.17607,59.11765,53.70588,0.37788,19.11765,0.29231,4.38235,7.32353,12.88235,13.02941,17.61765,6
2012,Marquette,75.93750,9.71875,57.71875,0.45912,5.68750,16.87500,0.33704,23.93750,0.72063,-0.31250,16.84375,1.27123,66.21875,58.78125,0.40617,18.96875,0.32125,3.50000,8.81250,16.65625,13.25000,17.87500,5
2012,Florida St,70.33333,7.42424,55.15152,0.45824,6.15152,17.42424,0.35304,19.39394,0.70313,3.42424,12.21212,0.75047,62.90909,56.30303,0.38052,20.78788,0.30466,5.93939,7.60606,15.24242,16.27273,18.75758,13
2012,Creighton,80.03030,10.48485,55.06061,0.50908,8.18182,19.27273,0.42453,21.57576,0.73174,6.09091,17.90909,1.45926,69.54545,58.66667,0.43802,18.12121,0.35619,2.30303,4.78788,10.42424,12.27273,17.06061,6
2012,Kansas St,71.41935,7.70967,56.12903,0.44253,5.70968,16.67742,0.34236,24.06452,0.66622,4.87096,14.45161,0.99777,63.70968,53.06452,0.40790,16.61290,0.31845,4.80645,6.16129,16.19355,14.48387,20.12903,12
2012,Murray St,74.22581,13.00000,52.16129,0.47681,7.41935,18.25806,0.40636,23.38710,0.72966,1.74193,12.96774,0.92627,61.22581,53.09677,0.42102,14.54839,0.29490,4.19355,8.41935,16.51613,14.00000,18.22581,12
2012,Iowa St,73.18750,6.46875,55.40625,0.44896,8.87500,23.37500,0.37968,21.43750,0.67930,4.59375,14.59375,1.16459,66.71875,58.28125,0.43539,18.46875,0.29780,2.81250,5.87500,11.87500,12.53125,16.06250,3
2012,BYU,78.21212,11.60606,59.87879,0.46761,6.63636,19.39394,0.34219,22.09091,0.70508,4.27273,17.03030,1.28899,66.60606,57.36364,0.41204,20.87879,0.31060,4.27273,8.45455,15.75758,13.21212,18.21212,15
2012,Purdue,72.18182,6.18182,57.93939,0.44090,8.21212,21.78788,0.37691,19.75758,0.65184,-0.57576,13.69697,1.58042,66.00000,52.84848,0.44610,17.54545,0.35579,3.24242,6.54545,12.78788,8.66667,17.78788,8
2012,Norfolk St,69.00000,2.88235,54.47059,0.44276,5.41176,17.41176,0.31081,23.50000,0.65332,2.02941,12.00000,0.78462,66.11765,56.94118,0.40548,18.17647,0.30259,4.79412,6.91176,14.20588,15.29412,19.44118,12
2012,Lehigh,76.21212,11.12121,58.00000,0.44880,7.42424,20.78788,0.35714,21.54545,0.77637,2.06061,13.33333,1.17333,65.09091,55.75758,0.41304,17.87879,0.32712,3.03030,7.75758,14.45455,11.36364,17.78788,6
2012,Vanderbilt,72.91176,7.94117,53.79412,0.45927,8.64706,22.20588,0.38940,21.29412,0.69751,1.17647,12.85294,0.97545,64.97059,57.17647,0.41821,17.94118,0.30656,4.00000,5.94118,12.76471,13.17647,16.02941,8
2012,Saint Louis,69.18750,11.65625,53.62500,0.45163,7.06250,19.53125,0.36160,19.12500,0.71569,1.68750,13.84375,1.23398,57.53125,49.00000,0.41135,12.50000,0.32000,3.03125,7.03125,14.93750,11.21875,16.90625,10
2012,Colorado,67.58824,5.08824,52.20588,0.44507,5.50000,16.02941,0.34312,22.50000,0.69412,3.14705,11.67647,0.91898,62.50000,55.11765,0.40608,19.02941,0.32303,3.26471,5.88235,12.50000,12.70588,17.05882,9
2012,Vermont,67.23529,6.73529,52.97059,0.44309,5.41176,15.64706,0.34586,20.05882,0.74194,3.64706,13.26471,1.07381,60.50000,53.08824,0.40776,16.79412,0.31874,2.38235,6.23529,12.76471,12.35294,17.32353,7
2012,VCU,68.38235,8.61764,56.58824,0.41008,7.41176,21.97059,0.33735,21.11765,0.68942,-1.50000,12.23529,1.06941,59.76471,49.64706,0.42299,15.08824,0.31774,3.70588,10.67647,17.94118,11.44118,18.14706,6
2012,Western Ky,65.06061,-2.93939,55.36364,0.39683,5.66667,18.39394,0.30807,22.30303,0.69293,-0.21212,11.06061,0.73589,68.00000,55.30303,0.43123,14.18182,0.33333,4.09091,5.51515,14.57576,15.03030,19.81818,12
2012,Georgetown,69.06452,9.90323,53.00000,0.46257,5.58065,16.09677,0.34669,20.74194,0.69673,5.67742,13.67742,1.07888,59.16129,53.48387,0.38721,17.58065,0.26972,4.80645,6.22581,13.06452,12.67742,17.58065,7
2012,Gonzaga,73.96774,10.77419,52.70968,0.47307,6.38710,17.00000,0.37571,24.77419,0.71484,6.51613,13.74194,1.02899,63.19355,56.93548,0.41360,19.22581,0.31208,3.29032,6.80645,13.12903,13.35484,15.16129,3
2012,New Mexico,73.15152,14.09091,54.24242,0.46257,7.63636,19.84848,0.38473,21.69697,0.70670,6.69697,16.39394,1.22955,59.06061,54.24242,0.38045,19.93939,0.30699,3.27273,6.93939,14.33333,13.33333,17.60606,6
2013,Louisville,73.55882,15.58823,58.05882,0.44529,5.82353,17.61765,0.33055,22.52941,0.71149,3.55882,15.00000,1.18329,57.97059,52.73529,0.38818,17.64706,0.31167,4.23529,10.73529,18.70588,12.67647,17.73529,7
2013,Michigan,75.15152,12.24243,57.81818,0.48375,7.48485,19.54545,0.38295,16.57576,0.70750,2.93939,14.27273,1.54934,62.90909,56.75758,0.41911,19.81818,0.33028,2.84848,6.00000,12.12121,9.21212,13.03030,1
2013,Syracuse,71.34286,11.25715,58.37143,0.44004,6.05714,18.11429,0.33438,20.60000,0.67545,4.11429,14.54286,1.15158,60.08571,54.00000,0.37672,21.48571,0.29787,6.20000,8.88571,15.45714,12.62857,16.17143,12
2013,Wichita St,69.44118,8.73530,55.50000,0.44303,6.58824,19.55882,0.33684,19.88235,0.68787,8.44118,13.79412,1.07816,60.70588,51.20588,0.39977,18.55882,0.32964,4.47059,7.47059,13.23529,12.79412,17.70588,7
2013,Ohio St,69.24242,11.30303,55.24242,0.45365,6.03030,17.18182,0.35097,18.87879,0.69342,3.66667,13.33333,1.25714,57.93939,52.57576,0.39481,18.75758,0.31987,4.30303,6.78788,13.18182,10.60606,15.54545,4
2013,Marquette,69.00000,6.25806,52.54839,0.46654,4.25806,,,21.74194,0.72255,4.35484,14.35484,1.05450,62.74194,55.06452,0.40539,19.54839,0.31848,3.41935,6.74194,12.87097,13.61290,16.96774,6
2013,Duke,78.28125,12.87500,57.40625,0.47632,7.75000,19.09375,0.40589,21.65625,0.73160,-1.18750,14.68750,1.37026,65.40625,57.46875,0.41762,15.37500,0.29268,3.78125,6.53125,14.37500,10.71875,17.71875,18
2013,La Salle,72.43333,6.46666,57.40000,0.44832,7.60000,20.50000,0.37073,18.10000,0.73849,-2.96667,14.36667,1.22792,65.96667,55.73333,0.45574,13.60000,0.29902,3.56667,8.06667,14.86667,11.70000,15.30000,10
2013,Florida,71.63636,17.93939,54.51515,0.48082,8.39394,22.06061,0.38049,15.87879,0.68130,4.78788,14.81818,1.33243,53.69697,51.15152,0.37737,16.93939,0.30054,3.30303,6.96970,14.03030,11.12121,14.12121,6
2013,Indiana,80.00000,17.54545,55.27273,0.48629,7.30303,17.75758,0.41126,25.42424,0.74493,7.72727,14.54545,1.11888,62.45455,58.09091,0.38967,19.09091,0.30635,3.72727,7.48485,14.39394,13.00000,17.09091,5
2013,Arizona,73.28125,9.59375,55.65625,0.44975,7.65625,21.09375,0.36296,20.81250,0.74775,6.00000,13.84375,1.05728,63.68750,54.62500,0.41533,16.59375,0.35970,3.90625,6.93750,13.78125,13.09375,16.34375,13
2013,Oregon,71.73529,8.11764,56.97059,0.44708,5.02941,15.58824,0.32264,22.20588,0.70993,6.08823,13.00000,0.87179,63.61765,55.35294,0.41233,16.38235,0.34291,4.00000,8.50000,15.58824,14.91176,17.38235,6
2013,Miami FL,69.90909,9.24242,54.48485,0.45996,6.81818,19.03030,0.35828,19.15152,0.67722,3.24243,11.27273,1.03333,60.66667,55.21212,0.39901,19.24242,0.32598,4.54545,6.33333,11.87879,10.90909,14.72727,6
2013,Michigan St,68.24242,8.96969,53.36364,0.45997,4.96970,,,19.78788,0.71669,6.72728,13.27273,0.98871,59.27273,53.81818,0.39414,18.12121,0.30100,3.81818,8.09091,12.75758,13.42424,15.90909,3
2013,FGCU,73.14706,6.44118,57.64706,0.46020,6.76471,19.94118,0.33923,19.67647,0.67713,1.17647,14.00000,0.95391,66.70588,57.38235,0.40646,21.85294,0.31090,3.76471,9.00000,15.85294,14.67647,17.58824,15
2013,Kansas,75.38235,13.91176,55.47059,0.47985,6.02941,16.41176,0.36738,22.00000,0.73262,6.64706,15.64706,1.14409,61.47059,58.02941,0.35986,21.00000,0.30672,6.61765,7.17647,12.85294,13.67647,16.97059,10
2013,Iowa St,79.63636,8.42424,60.60606,0.45500,9.84848,26.60606,0.37016,20.03030,0.73071,4.72727,15.96970,1.20320,71.21212,59.87879,0.42662,19.90909,0.30746,2.90909,6.51515,13.21212,13.27273,16.96970,12
2013,Saint Marys CA,75.48485,12.00000,55.60606,0.47411,7.93939,21.18182,0.37482,20.42424,0.72552,8.66667,14.66667,1.22222,63.48485,52.09091,0.41943,15.03030,0.37500,2.96970,6.27273,11.66667,12.00000,17.51515,10
2013,Illinois,69.08824,3.79412,57.97059,0.41553,7.79412,23.97059,0.32515,18.08824,0.72520,-1.32353,10.23529,0.89003,65.29412,53.08824,0.42715,18.67647,0.34331,3.97059,6.91176,14.41176,11.50000,18.20588,14
2013,Minnesota,68.43750,6.75000,53.96875,0.44239,5.21875,16.00000,0.32617,22.59375,0.68465,8.21875,14.78125,1.07014,61.68750,53.53125,0.39638,18.34375,0.33901,5.71875,7.56250,12.78125,13.81250,17.53125,6
2013,Colorado St,73.12121,10.24242,56.66667,0.44759,5.09091,15.33333,0.33202,24.27273,0.71286,12.06060,13.06061,1.21408,62.87879,52.72727,0.40920,19.84848,0.33740,2.03030,4.87879,11.09091,10.75758,17.09091,6
2013,Harvard,68.92857,5.07143,47.35714,0.48190,6.35714,15.85714,0.40090,23.50000,0.72036,-1.03571,13.21429,0.97884,63.85714,53.46429,0.44021,15.14286,0.32547,4.35714,7.42857,13.78571,13.50000,15.10714,10
2013,North Carolina,77.17647,8.02941,64.67647,0.44429,7.50000,20.02941,0.37445,18.17647,0.67152,2.41176,17.29412,1.42029,69.14706,60.41176,0.42210,20.05882,0.35044,3.35294,8.17647,15.29412,12.17647,14.85294,5
2013,Butler,69.26471,5.47059,53.52941,0.45330,6.61765,19.02941,0.34776,20.50000,0.68867,7.67647,13.05882,0.97797,63.79412,53.58824,0.41767,16.85294,0.33333,2.44118,5.67647,11.23529,13.35294,18.00000,13
2013,Memphis,75.85294,10.76470,57.58824,0.47855,6.17647,16.29412,0.37906,21.85294,0.66622,4.94118,17.20588,1.17706,65.08824,56.70588,0.40456,17.29412,0.33503,6.29412,8.97059,15.47059,14.61765,18.08824,20
2013,Gonzaga,77.63636,18.21212,55.15152,0.50385,6.36364,17.15152,0.37102,22.21212,0.70668,7.36364,15.24242,1.35946,59.42424,54.93939,0.38169,20.84848,0.31977,2.84848,7.96970,13.78788,11.21212,15.69697,2
2013,NC AT,62.22857,1.08571,52.40000,0.39913,5.74286,19.22857,0.29866,22.28571,0.65769,-1.40000,11.08571,0.73346,61.14286,53.05714,0.38180,20.31429,0.31786,4.60000,7.08571,16.05714,15.11429,19.40000,15
2013,San Diego St,69.21875,8.56250,56.21875,0.43802,5.87500,18.12500,0.32414,20.84375,0.67616,3.46875,12.31250,1.03141,60.65625,56.25000,0.38778,18.40625,0.32428,4.56250,6.87500,12.71875,11.93750,14.84375,5
2013,VCU,77.32353,12.52941,62.35294,0.44906,7.94118,22.58824,0.35156,19.08824,0.70108,0.05882,14.70588,1.24378,64.79412,50.64706,0.44425,16.70588,0.33627,3.14706,11.82353,19.85294,11.82353,19.91176,3
2013,Ole Miss,77.88235,10.61764,62.05882,0.43839,6.79412,20.61765,0.32953,24.38235,0.68396,1.05882,12.58824,1.10881,67.26471,59.05882,0.40986,21.11765,0.31337,5.14706,8.41176,15.55882,11.35294,16.94118,14
2013,James Madison,65.17647,0.82353,53.61765,0.42019,5.73529,17.20588,0.33333,20.52941,0.70057,-1.52941,11.73529,1.05000,64.35294,51.50000,0.42718,17.55882,0.35008,4.50000,7.88235,13.82353,11.17647,17.14706,10
2013,Creighton,75.38235,12.29411,52.55882,0.50755,8.76471,20.82353,0.42090,17.67647,0.75042,4.94117,17.17647,1.40048,63.08824,57.67647,0.40745,19.08824,0.31279,2.58824,5.00000,10.55882,12.26471,16.20588,6
2013,Temple,72.75000,4.65625,58.59375,0.42987,7.28125,21.81250,0.33381,20.81250,0.72523,-1.43750,14.87500,1.35613,68.09375,55.81250,0.43449,16.53125,0.35539,3.68750,8.03125,13.68750,10.96875,16.40625,5
2013,Saint Louis,68.69697,10.57576,51.66667,0.44751,6.15152,17.72727,0.34701,23.09091,0.70604,0.39393,12.87879,1.12137,58.12121,50.69697,0.41243,13.57576,0.32813,3.15152,7.48485,15.24242,11.48485,17.36364,12
2013,California,67.54839,3.16129,56.77419,0.44602,4.03226,,,17.74194,0.72545,3.19355,14.06452,1.12082,64.38710,58.38710,0.39558,17.16129,0.33647,4.74194,5.77419,11.06452,12.54839,16.32258,13
2014,UConn,71.85294,8.73529,54.38235,0.44835,7.11765,18.38235,0.38720,21.00000,0.76050,0.47059,12.58824,1.07809,63.11765,56.64706,0.38733,17.88235,0.32895,6.20588,6.97059,12.91176,11.67647,18.26471,13
2014,Kentucky,75.91176,9.26470,55.79412,0.45124,5.08824,15.64706,0.32519,30.00000,0.68235,9.79412,11.50000,0.94217,66.64706,57.52941,0.40337,16.91176,0.31652,6.23529,4.76471,11.00000,12.20588,19.00000,12
2014,Wisconsin,73.54545,8.96969,52.87879,0.45788,7.75758,20.78788,0.37318,23.33333,0.74416,1.12121,12.12121,1.50376,64.57576,56.81818,0.43200,14.39394,0.34316,3.51515,5.00000,9.93939,8.06061,14.93939,4
2014,Florida,70.73529,12.79411,52.76471,0.46210,6.85294,18.61765,0.36809,22.88235,0.66067,4.82353,13.35294,1.17922,57.94118,51.38235,0.39897,16.17647,0.33273,2.85294,7.20588,13.97059,11.32353,16.20588,8
2014,Tennessee,71.33333,10.27272,55.33333,0.44688,5.72727,17.06061,0.33570,22.75758,0.70972,8.51515,12.63636,1.17797,61.06061,53.48485,0.40793,14.75758,0.34086,4.84848,5.24242,10.93939,10.72727,17.06061,11
2014,Michigan,74.39394,9.03030,53.81818,0.47579,8.48485,21.54545,0.39381,19.30303,0.76138,0.75758,14.21212,1.51290,65.36364,54.69697,0.44488,17.57576,0.32069,2.51515,5.12121,10.96970,9.39394,14.54545,6
2014,Arizona,73.05882,14.91176,56.00000,0.46849,5.29412,14.85294,0.35644,23.35294,0.65491,8.44117,15.08824,1.44507,58.14706,53.50000,0.38098,14.02941,0.31447,4.23529,5.88235,12.41176,10.44118,16.44118,9
2014,Dayton,73.39394,5.75758,55.06061,0.46615,6.57576,17.39394,0.37805,22.72727,0.68133,4.18182,13.06061,1.08838,67.63636,52.30303,0.43917,16.78788,0.34296,2.60606,5.81818,12.63636,12.00000,20.06061,7
2014,Michigan St,75.94118,10.61765,57.44118,0.47465,8.05882,20.58824,0.39143,19.26471,0.69313,5.08823,17.00000,1.48586,65.32353,54.23529,0.40022,20.08824,0.33236,4.82353,6.94118,12.23529,11.44118,18.88235,7
2014,UCLA,81.82353,11.05882,59.29412,0.49008,6.38235,16.32353,0.39099,23.11765,0.74936,2.23530,17.20588,1.63408,70.76471,56.79412,0.42879,23.73529,0.34572,2.91176,9.38235,14.50000,10.52941,17.73529,13
2014,Iowa St,82.87879,8.96970,62.09091,0.47145,8.30303,23.66667,0.35083,23.09091,0.69423,1.33333,18.54545,1.75862,73.90909,63.24242,0.41447,21.36364,0.33617,2.93939,6.03030,11.84848,10.54545,17.42424,15
2014,Baylor,75.20000,6.82857,56.08571,0.45543,7.57143,19.40000,0.39028,24.57143,0.67326,6.85714,15.00000,1.26812,68.37143,57.68571,0.42397,19.14286,0.36269,5.57143,5.22857,10.42857,11.82857,17.28571,7
2014,Virginia,65.94118,10.64706,50.97059,0.45239,5.50000,15.08824,0.36452,21.58824,0.66349,6.23529,13.08824,1.28242,55.29412,50.55882,0.38453,17.14706,0.31904,3.97059,5.32353,11.44118,10.20588,16.05882,1
2014,Louisville,82.11765,21.20589,61.02941,0.47373,8.05882,21.70588,0.37127,24.64706,0.65871,2.97059,15.67647,1.52286,60.91176,53.64706,0.39364,16.47059,0.29107,4.61765,10.11765,17.44118,10.29412,19.50000,12
2014,Stanford,73.51515,4.87879,54.42424,0.46437,5.90909,15.93939,0.37072,24.27273,0.70287,1.93939,11.78788,1.04852,68.63636,55.69697,0.42329,18.78788,0.35484,4.24242,5.09091,11.48485,11.24242,18.06061,17
2014,San Diego St,70.60606,13.96970,56.12121,0.43737,5.12121,14.30303,0.35805,25.09091,0.65338,5.03030,10.15152,1.02134,56.63636,52.84848,0.38417,17.12121,0.28673,5.15152,7.87879,14.06061,9.93939,16.54545,9
2014,Mercer,79.26471,12.91177,57.73529,0.47529,8.14706,21.20588,0.38419,22.17647,0.73210,5.23529,16.44118,1.37685,66.35294,56.05882,0.40031,21.17647,0.29861,4.20588,6.02941,12.73529,11.94118,18.50000,14
2014,Harvard,73.63333,13.13333,53.20000,0.46742,5.73333,14.83333,0.38652,25.03333,0.72570,3.03333,14.46667,1.26901,60.50000,51.70000,0.40683,15.93333,0.32008,4.96667,7.83333,14.56667,11.40000,17.80000,11
2014,Cal Poly,63.21875,-0.21875,54.40625,0.40953,6.46875,19.09375,0.33879,17.59375,0.69272,-1.34375,11.68750,1.30314,63.43750,50.12500,0.43142,15.90625,0.33988,2.75000,5.84375,11.18750,8.96875,18.25000,4
2014,Kansas,79.60606,9.15151,55.33333,0.49507,5.57576,16.15152,0.34522,27.06061,0.71109,7.30303,15.12121,1.14713,70.45455,56.27273,0.41572,17.48485,0.35875,5.66667,5.84848,11.30303,13.18182,21.09091,10
2014,SFA,76.48485,13.84849,57.09091,0.46444,7.12121,20.45455,0.34815,23.06061,0.70828,4.72727,16.57576,1.48641,62.63636,46.21212,0.45049,12.00000,0.34343,3.06061,7.57576,16.39394,11.15152,20.93939,7
2014,Syracuse,68.15625,8.65625,55.06250,0.43700,5.00000,14.93750,0.33473,21.37500,0.70322,3.62500,11.93750,1.34035,59.50000,49.18750,0.41233,20.06250,0.34579,4.93750,8.03125,13.37500,8.90625,15.90625,9
